kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,0,陆水,540,1,61705042,北渠,0,1788206400000,5,6,50.55
1,0,0,陆水,540,1,61705042,北渠,0,1788220800000,5,6,50.56
1,0,0,陆水,540,1,61705042,北渠,0,1788238800000,5,6,50.56
1,0,0,陆水,540,1,61705042,北渠,0,1788256800000,5,6,50.57
1,0,0,陆水,540,1,61705042,北渠,0,1788274800000,5,6,50.58
1,0,0,陆水,540,1,61705042,北渠,0,1788285600000,5,6,50.58
1,0,0,陆水,540,1,61705042,北渠,0,1788296400000,5,6,50.58
1,0,0,陆水,540,1,61705042,北渠,0,1788303600000,5,6,50.58
1,0,0,陆水,540,1,61705042,北渠,0,1788310800000,5,6,50.58
1,0,0,陆水,540,1,61705042,北渠,0,1788328800000,5,6,50.58
1,0,0,陆水,540,1,61705042,北渠,0,1788346800000,5,6,50.59
1,0,0,陆水,540,1,61705042,北渠,0,1788361200000,5,6,50.59
1,0,0,陆水,540,1,61705042,北渠,0,1788372000000,5,4,50.59
1,0,0,陆水,540,1,61705042,北渠,0,1788382800000,5,6,50.59
